,station_num,lon,lat,height
2070,B1189,114.15889,37.93417,327.0
2071,B1190,114.05667,38.17917,230.0
2072,B1191,114.1375,38.14667,183.0
2073,B1192,114.1417,38.0347,255.5
2074,B1193,114.08333,37.99556,293.0
2075,B1194,114.14472,38.11194,215.0
2076,B1195,114.02306,38.11917,276.0
2077,B1196,114.0197,37.9969,278.0
2078,B1197,114.10583,38.14833,277.0
2079,B1198,117.70167,40.87611,452.0
2080,B1199,113.99944,38.08278,435.0
2081,B1200,116.51028,41.1,720.0
2082,B1201,114.31944,38.09167,123.0
2083,B1202,114.38417,38.13083,83.5
2084,B1203,114.41417,38.03889,81.0
2085,B1204,114.25889,38.07472,152.6
2086,B1205,114.3111,37.9361,145.0
2087,B1206,114.3194,38.2183,120.0
2088,B1207,114.27611,38.18806,130.0
2089,B1208,113.90472,38.58111,1155.0
2090,B1209,113.7125,38.63028,1104.0
2091,B1210,114.01,38.31917,134.7
2092,B1211,113.75972,38.65028,792.0
2093,B1212,113.77528,38.2,459.0
2094,B1213,113.84472,38.61167,834.0
2095,B1214,113.63694,38.62361,1098.9
2096,B1215,114.20167,38.66667,373.0
2097,B1216,114.21944,38.64167,337.0
2098,B1217,114.2825,37.94306,417.0
2099,B1218,114.13778,37.88222,458.0
2100,B1219,114.01611,38.13,328.0
2101,B1220,114.01861,37.9975,287.0
2102,B1221,114.65389,38.15389,70.3
2103,B1222,114.47972,38.23556,68.4
2104,B1223,114.67472,38.26361,83.9
2105,B1224,114.48278,38.30056,90.8
2106,B1225,114.5611,38.1531,83.8
2107,B1226,114.64472,38.2725,73.1
2108,B1227,114.60667,38.2,71.4
2109,B1228,114.15333,37.79333,818.0
2110,B1229,114.20306,37.56361,682.0
2111,B1230,114.24,37.52,716.0
2112,B1231,114.07,37.48,945.0
2113,B1232,114.20389,37.60139,334.0
2114,B1233,114.18,37.72,532.0
2115,B1234,114.33306,38.07806,152.0
2116,B1235,114.32944,38.18361,109.0
2117,B1236,114.27278,38.11333,139.0
2118,B1237,114.40306,37.90861,74.0
2119,B1238,114.30444,38.00278,267.0
2120,B1239,113.65889,38.27333,624.2
2121,B1240,113.71611,38.62861,1219.0
2122,B1241,115.32083,38.15417,35.0
2123,B1242,115.25278,38.21972,39.0
2124,B1243,115.1992,38.1369,40.0
2125,B1244,115.13139,38.2,35.0
2126,B1245,115.13389,38.19,39.0
2127,B1246,115.1742,38.1739,38.0
2128,B1247,117.23861,40.40722,385.0
2129,B1248,117.58083,40.32111,890.0
2130,B1249,117.39861,40.47472,642.0
2131,B1250,117.83556,40.51833,475.0
2132,B1251,117.58694,40.43722,598.0
2133,B1252,117.78444,40.33556,438.0
2134,B1253,114.3225,36.94583,156.3
2135,B1254,114.145,36.86694,367.4
2136,B1255,113.93917,37.02417,572.6
2137,B1256,114.44222,36.86861,72.0
2138,B1257,114.1619,37.0019,347.0
2139,B1258,114.215,37.00389,322.0
2140,B1259,114.57694,36.90889,52.0
2141,B1260,114.00528,36.965,502.0
2142,B1261,114.88528,38.08417,55.0
2143,B1262,114.8158,38.1561,59.0
2144,B1263,114.92083,38.22361,61.0
2145,B1264,114.98028,38.10139,46.0
2146,B1265,115.03861,38.18139,40.0
2147,B1266,115.08667,38.23361,51.0
2148,B1267,114.85861,38.22389,53.0
2149,B1268,115.01417,38.23111,45.0
2150,B1269,114.9514,38.1772,45.0
2151,B1270,114.91667,38.03278,53.0
2152,B1271,114.81667,37.95361,51.0
2153,B1272,114.78222,38.15333,60.0
2154,B1273,114.95861,37.86889,44.0
2155,B1274,114.75583,38.00556,61.0
2156,B1275,114.84667,36.76389,41.0
2157,B1276,114.46472,37.05528,87.0
2158,B1277,114.9183,37.7053,34.0
2159,B1278,114.4825,37.68083,129.0
2160,B1279,114.66917,38.60278,112.0
2161,B1280,114.46389,37.59861,133.0
2162,B1281,113.96389,38.38028,259.0
2163,B1282,113.7539,38.5158,499.0
2164,B1283,113.71111,38.39056,278.0
2165,B1284,113.73778,38.25361,626.0
2166,B1285,113.65472,38.48278,468.0
2167,B1287,113.83167,38.53917,617.0
2168,B1288,113.64472,38.26917,625.0
2169,B1289,113.8994,38.4078,345.0
2170,B1290,113.99389,38.45083,344.0
2171,B1291,113.93944,38.19139,760.0
2172,B1292,114.06111,38.27306,275.0
2173,B1293,114.225,38.3203,132.0
2174,B1294,114.0939,38.3056,144.0
2175,B1295,114.00361,38.40694,214.0
2176,B1296,114.13278,38.37778,148.0
2177,B1297,113.8717,38.2858,230.0
2178,B1298,113.85583,38.3625,231.0
2179,B1299,113.61361,38.41083,354.0
2180,B1300,114.08944,38.26917,171.0
2181,B1301,113.915,38.7,1300.8
2182,B1302,113.97722,38.54333,459.8
2183,B1303,114.28806,38.51306,600.5
2184,B1304,114.09889,38.56889,820.5
2185,B1305,114.20306,38.395,720.8
2186,B1306,114.23111,38.475,730.5
2187,B1307,113.92889,38.65194,850.5
2188,B1308,114.34333,38.38306,500.8
2189,B1309,114.42639,38.34889,180.8
2190,B1310,114.23611,38.56111,200.3
2191,B1311,114.31389,38.44889,153.4
2192,B1312,114.32,38.33,132.5
2193,B1313,114.3639,38.305,108.9
2194,B1314,115.3425,38.07806,31.2
2195,B1315,115.29889,37.79944,34.0
2196,B1316,115.10139,38.00806,42.0
2197,B1317,115.01944,38.06833,45.0
2198,B1318,114.61889,37.92306,55.8
2199,B1319,114.57556,37.95278,59.6
2200,B1320,114.63167,37.83528,51.0
2201,B1321,114.8408,38.3186,75.0
2202,B1322,114.63667,38.35417,87.0
2203,B1323,114.68389,38.40056,76.0
2204,B1324,114.73917,38.4375,86.0
2205,B1325,114.85528,38.36694,60.0
2206,B1326,114.7575,38.43306,73.0
2207,B1327,114.88667,38.32139,55.0
2208,B1341,114.45889,38.52806,250.5
2209,B1342,114.47972,38.64667,267.0
2210,B1343,114.26389,38.58111,180.6
2211,B1344,114.34056,38.64472,226.0
2212,B1346,114.56278,38.51833,119.0
2213,B1347,114.44472,38.43111,138.0
2214,B1348,117.2575,38.13417,8.0
2215,B1349,114.59056,38.45556,106.0
2216,B1350,114.57667,38.40778,107.0
2217,B1351,114.37972,38.61222,197.0
2218,B1352,114.51222,38.53,137.0
2219,B1353,114.45306,38.48472,136.0
2220,B1354,114.5525,38.43694,96.0
2221,B1355,114.55083,38.43139,109.0
2222,B1441,115.45944,38.87389,26.2
2223,B1442,115.48861,38.91667,18.2
2224,B1443,115.42083,38.81944,20.0
2225,B1444,115.38361,38.86167,27.4
2226,B1445,115.55111,38.89778,14.8
2227,B1446,115.39556,38.9175,27.1
2228,B1447,115.50417,38.89028,16.2
2229,B1449,115.51528,38.85167,17.2
2230,B1450,115.39861,39.30917,101.0
2231,B1451,115.87417,39.32222,28.3
2232,B1452,117.70583,39.68667,7.0
2233,B1453,118.36444,39.59083,15.8
2234,B1454,118.23111,39.45,3.1
2235,B1455,118.06861,39.40056,1.4
2236,B1456,118.14333,39.21694,1.0
2237,B1457,118.07056,39.245,1.0
2238,B1458,117.97333,39.49944,3.4
2239,B1460,115.27556,39.32306,133.0
2240,B1461,115.32278,38.335,32.6
2241,B1462,115.20944,38.37056,33.5
2242,B1463,115.29111,38.47,34.2
2243,B1464,115.3125,38.27194,35.3
2244,B1465,115.43944,38.39889,32.2
2245,B1466,115.37167,38.36722,31.6
2246,B1467,116.12889,38.94222,10.9
2247,B1468,116.1597,38.9717,11.0
2248,B1469,116.10389,39.02028,11.1
2249,B1470,116.30889,39.0375,10.9
2250,B1471,116.23639,39.03139,10.0
2251,B1472,115.49806,38.83417,25.0
2252,B1473,115.53528,38.83556,29.0
2253,B1474,115.53667,38.88361,27.0
2254,B1475,115.43528,38.8725,29.0
2255,B1476,115.40972,38.83139,26.0
2256,B1477,114.93917,39.17444,540.0
2257,B1478,115.98278,39.02528,9.0
2258,B1479,115.92139,39.0875,10.0
2259,B1480,115.40028,39.3575,70.0
2260,B1481,115.56194,38.36278,21.6
2261,B1482,115.46028,38.45583,25.0
2262,B1483,115.6875,38.69861,10.0
2263,B1484,115.94361,38.64583,10.0
2264,B1485,115.87389,38.60417,10.0
2265,B1486,115.87194,38.68944,10.0
2266,B1487,118.72611,40.55972,573.0
2267,B1488,118.91556,40.59806,410.0
2268,B1489,118.64,40.6,410.0
2269,B1490,118.20861,40.49389,251.0
2270,B1491,114.98556,39.21222,450.0
2271,B1492,115.03944,39.15194,320.0
2272,B1493,115.44417,39.18583,80.0
2273,B1494,115.55306,38.97278,43.0
2274,B1495,115.98,39.11583,25.0
2275,B1496,115.4153,40.2592,745.0
2276,B1497,118.70611,39.74,45.0
2277,B1498,118.56722,39.70639,44.0
2278,B1499,118.21833,39.88472,42.7
2279,B1501,115.74917,38.53389,13.0
2280,B1502,115.65306,38.64194,12.0
2281,B1503,115.52389,38.57194,17.0
2282,B1504,115.6875,38.19917,17.2
2283,B1505,115.69194,38.56111,11.0
2284,B1506,115.59889,38.62111,15.0
2285,B1507,115.64111,38.42194,15.0
2286,B1509,118.14333,39.80222,43.9
2287,B1510,115.15194,37.1625,32.0
2288,B1519,114.60444,41.60361,1411.6
2289,B1520,114.6225,41.59889,1411.6
2290,B1521,114.94028,38.31028,48.3
2291,B1523,115.09389,38.53139,45.3
2292,B1524,115.19889,38.45,73.4
2293,B1525,115.17806,38.30444,33.4
2294,B1527,115.04028,38.41194,44.0
2295,B1529,114.97556,38.61833,93.0
2296,B1530,115.14861,38.60056,46.0
2297,B1531,114.94056,39.40111,698.0
2298,B1532,115.23139,38.52444,36.5
2299,B1533,115.1275,38.48056,27.8
2300,B1534,115.35167,39.72333,350.0
2301,B1535,115.21972,39.57361,430.9
2302,B1536,114.91,39.5725,1089.0
2303,B1537,114.74444,39.33111,801.0
2304,B1538,115.04333,39.42306,594.0
2305,B1539,115.58167,39.3625,40.7
2306,B1540,115.2528,39.0283,91.0
2307,B1541,114.68333,38.86667,200.0
2308,B1542,114.50222,38.69194,137.0
2309,B1543,114.8175,38.60389,75.0
2310,B1544,114.59,38.64583,129.0
2311,B1545,114.6075,38.73861,200.0
2312,B1546,114.66722,38.5375,79.0
2313,B1547,114.56056,38.8425,246.5
2314,B1548,114.80889,38.55528,97.0
2315,B1549,114.74417,38.57389,95.0
2316,B1550,114.70083,38.53722,115.0
2317,B1551,114.6925,38.69306,181.0
2318,B1552,115.38389,41.22833,1710.0
2319,B1553,115.06306,39.955,2422.0
2320,B1554,115.9464,38.925,12.0
2321,B1555,114.55639,39.50861,1455.4
2322,B1556,115.26111,39.12611,129.0
2323,B1557,113.6589,38.6047,1004.0
2324,B1558,114.3394,37.8919,803.0
2325,B1559,113.94444,36.96028,910.0
2326,B1560,114.72722,36.69389,27.0
2327,B1561,115.92694,38.73194,9.0
2328,B1562,115.87333,38.555,10.5
2329,B1563,115.81972,38.72667,8.5
2330,B1564,115.71389,38.68306,11.6
2331,B1581,115.21417,38.63528,36.4
2332,B1582,115.05028,38.72722,55.0
2333,B1583,115.11806,38.75222,33.0
2334,B1584,115.14083,38.65556,33.0
2335,B1601,114.605,38.95278,301.2
2336,B1603,114.77306,38.86306,196.0
2337,B1604,114.72722,39.06167,324.9
2338,B1605,114.86083,38.70667,87.3
2339,B1606,115.0358,38.7817,55.7
2340,B1607,114.69667,38.93528,248.0
2341,B1608,114.91333,38.79083,189.0
2342,B1609,114.8406,38.9317,251.0
2343,B1610,115.03556,38.63278,52.7
2344,B1611,114.7375,38.995,761.0
2345,B1612,115.11444,37.05028,33.0
2346,B1613,114.24389,41.22556,1486.0
2347,B1614,115.49611,40.38917,514.0
2348,B1615,115.44778,40.52167,1527.0
2349,B1616,114.3275,41.19194,1506.0
2350,B1617,114.59861,36.88611,55.0
2351,B1618,116.80389,38.27917,9.0
2352,B1619,116.48,39.50389,23.3
2353,B1620,115.42,40.95972,1923.4
2354,B1621,115.56111,38.67833,14.5
2355,B1622,115.28694,38.55556,30.0
2356,B1623,115.355,38.75556,29.9
2357,B1624,115.27667,38.69333,28.9
2358,B1625,115.3725,38.59167,25.1
2359,B1626,115.59556,38.83889,11.0
2360,B1627,115.41778,40.95917,1853.9
2361,B1628,115.40639,40.95472,2075.8
2362,B1629,115.41028,40.95583,2012.1
2363,B1630,115.41028,40.95778,1949.4
2364,B1637,115.41472,40.95833,1886.8
2365,B1638,115.47472,40.90972,1650.2
2366,B1639,115.48722,40.91,1724.0
2367,B1640,115.48306,40.90778,1698.0
2368,B1641,115.05861,38.89278,105.0
2369,B1642,115.11861,38.97194,160.0
2370,B1643,114.88972,39.08833,452.4
2371,B1644,115.055,38.93611,81.0
2372,B1645,115.2125,38.89139,40.0
2373,B1646,115.4725,40.91111,1670.3
2374,B1647,115.47361,40.92,1671.6
2375,B1648,115.47167,40.90083,1640.5
2376,B1649,115.47389,40.89806,1687.5
2377,B1650,115.46583,40.90167,1622.8
2378,B1651,118.705,39.96083,50.0
2379,B1652,118.6919,40.0133,50.0
2380,B1653,118.7042,39.9964,47.0
2381,B1654,118.7078,40.0114,50.0
2382,B1655,114.3175,38.13222,154.0
2383,B1656,114.21806,38.195,232.0
2384,B1657,115.25861,38.38306,37.0
2385,B1658,115.32194,38.3,33.0
2386,B1659,115.32222,38.49694,27.0
2387,B1660,114.93972,38.52889,38.0
2388,B1661,113.88944,38.88639,644.2
2389,B1662,114.31417,38.77306,212.1
2390,B1663,113.96111,38.7875,587.9
2391,B1664,114.01583,39.04306,506.4
2392,B1665,114.26722,38.92417,308.7
2393,B1666,114.20139,38.78417,275.2
2394,B1667,113.84417,38.91944,850.1
2395,B1668,114.31944,38.92528,399.8
2396,B1669,114.04389,38.99694,449.3
2397,B1670,114.47611,38.81861,226.1
2398,B1671,114.89583,38.47417,42.1
2399,B1672,114.03861,39.08194,560.2
2400,B1673,114.1294,39.0392,836.6
2401,B1674,114.01722,38.99583,566.4
2402,B1675,114.41333,39.01139,686.3
2403,B1676,114.38028,38.71611,303.1
2404,B1677,114.2533,38.75,231.2
2405,B1678,114.1894,38.7667,292.7
2406,B1679,114.8639,39.3108,792.6
2407,B1681,115.99361,38.92389,6.2
2408,B1682,115.83583,38.79528,-4.0
2409,B1683,115.96806,38.99056,11.3
2410,B1684,115.8175,38.89111,10.1
2411,B1685,115.72,38.83056,10.0
2412,B1686,115.84361,38.9775,5.0
2413,B1687,115.98694,38.87694,10.0
2414,B1688,115.73306,38.76167,2.0
2415,B1690,115.13667,38.34083,47.0
2416,B1693,115.02361,38.31111,18.0
2417,B1694,114.98583,38.35639,17.0
2418,B1696,115.06972,38.49028,39.0
2419,B1697,114.85806,38.47528,41.0
2420,B1698,114.91944,38.42528,27.0
2421,B1699,115.08944,38.43444,29.0
2422,B1700,115.11778,38.38083,28.0
2423,B1703,115.25333,38.78028,48.5
2424,B1704,115.40361,38.9525,23.5
2425,B1705,115.2042,38.9789,102.5
2426,B1706,115.34556,38.99806,32.4
2427,B1707,115.28194,39.03111,52.5
2428,B1709,116.03111,38.95083,4.0
2429,B1710,116.05278,39.13361,21.0
2430,B1711,115.25194,39.0975,182.0
2431,B1712,114.94278,38.64306,56.0
2432,B1713,115.055,38.60639,51.0
2433,B1714,115.08639,38.3275,40.0
2434,B1715,113.91417,36.53917,698.0
2435,B1716,116.53,38.15,10.5
2436,B1717,116.17,38.07,11.5
2437,B1718,117.16444,38.05694,8.2
2438,B1719,115.29417,38.89194,45.0
2439,B1720,115.34444,38.86639,24.0
2440,B1721,116.21,39.08278,12.0
2441,B1722,116.12972,39.13889,14.0
2442,B1723,116.27333,38.99,8.0
2443,B1724,116.09972,39.06167,12.5
2444,B1725,116.13444,38.19861,13.0
2445,B1726,117.48333,38.15,6.4
2446,B1730,115.5389,40.1028,1330.0
2447,B1731,114.50861,38.04889,93.4
2448,B1732,118.60889,40.66778,370.4
2449,B1733,118.39944,39.98333,194.9
2450,B1737,116.17639,38.61639,10.0
2451,B1738,117.36139,38.44806,4.5
2452,B1739,115.97417,39.5075,36.0
2453,B1740,116.07639,39.49722,27.0
2454,B1741,115.48667,39.03278,24.0
2455,B1742,115.53472,39.04917,23.5
2456,B1743,115.70833,38.93472,10.0
2457,B1744,115.36139,39.07528,85.0
2458,B1745,115.66306,39.09806,16.0
2459,B1746,115.52944,39.00667,18.0
2460,B1748,115.86556,39.48611,38.0
2461,B1749,115.91611,39.51944,35.0
2462,B1750,115.93611,39.57139,45.0
2463,B1751,115.95,39.42944,39.0
2464,B1752,114.67028,39.23417,1301.0
2465,B1753,114.59889,39.38972,960.0
2466,B1754,114.5625,39.31222,1057.0
2467,B1755,114.73056,39.47944,1103.0
2468,B1756,115.65028,39.33722,36.0
2469,B1757,115.74583,39.42306,47.0
2470,B1758,115.66306,39.41,45.0
2471,B1759,115.17861,39.30694,166.0
2472,B1760,115.16639,39.46111,554.0
2473,B1761,115.80417,39.01028,9.0
2474,B1762,116.02611,39.01194,8.0
2475,B1763,116.00889,39.07472,9.0
2476,B1764,115.23694,39.45306,507.0
2477,B1765,115.32,39.22972,15.3
2478,B1766,115.06972,39.27889,272.0
2479,B1767,115.0425,39.22278,277.0
2480,B1768,115.12139,39.15083,314.0
2481,B1777,114.37667,38.08611,93.4
2482,B1781,115.53806,39.15417,40.8
2483,B1782,115.84667,39.14361,23.2
2484,B1783,115.89611,39.24111,20.7
2485,B1784,115.64333,39.28,35.1
2486,B1785,115.79611,39.27944,29.2
2487,B1796,115.88306,40.26333,901.3
2488,B1797,115.81361,40.17333,818.4
2489,B1798,115.53667,40.10222,1338.9
2490,B1799,115.68778,40.505,1126.5
2491,B1800,115.7125,40.39056,530.0
2492,B1801,116.18417,39.285,20.3
2493,B1802,116.04611,39.18,17.4
2494,B1803,115.98472,39.19944,15.3
2495,B1804,116.03167,39.26056,20.3
2496,B1805,116.1275,39.17861,18.0
2497,B1806,115.61583,40.27222,520.1
2498,B1807,115.54,40.22361,666.0
2499,B1808,115.67194,40.15,638.5
2500,B1809,115.6225,40.13083,937.4
2501,B1810,115.83389,40.26278,834.0
2502,B1811,115.85917,40.35139,507.8
2503,B1812,115.89639,40.32306,596.8
2504,B1813,115.92333,40.29667,780.1
2505,B1814,115.44556,40.34944,497.1
2506,B1815,115.47889,40.23694,637.6
2507,B1816,115.76444,40.18389,1112.0
2508,B1817,115.65667,40.29861,517.7
2509,B1818,115.75611,40.29556,591.7
2510,B1819,115.56333,40.17889,683.8
2511,B1820,115.59833,40.32694,494.2
2512,B1822,114.67333,39.41222,918.0
2513,B1823,114.4833,39.2267,629.0
2514,B1824,114.46389,39.09806,599.0
2515,B1825,114.83722,39.44833,1218.0
2516,B1826,114.7686,39.5267,1033.0
2517,B1826,114.76861,39.52667,1033.0
2518,B1827,114.865,39.34889,774.0
2519,B1828,114.5975,39.14611,498.0
2520,B1829,114.71639,39.21389,1324.0
2521,B1831,114.68222,39.47278,993.0
2522,B1832,114.99556,39.42611,650.0
2523,B1833,114.66806,39.35,853.0
2524,B1834,114.9525,39.46722,721.5
2525,B1835,114.44889,39.25278,690.8
2526,B1836,114.86861,39.29111,942.3
2527,B1837,116.71583,39.20333,6.6
2528,B1838,116.55,39.18667,8.7
2529,B1839,116.595,39.37722,6.0
2530,B1840,116.455,39.33083,13.0
2531,B1841,115.51,39.23,65.2
2532,B1842,115.24917,39.53111,450.0
2533,B1843,115.41722,39.47361,206.0
2534,B1844,115.30278,39.37361,115.2
2535,B1845,115.36667,39.20389,71.4
2536,B1846,115.15194,39.25611,172.0
2537,B1847,115.06,39.25111,251.0
2538,B1848,115.44306,39.22889,67.8
2539,B1849,115.55722,39.28639,38.2
2540,B1850,114.94861,39.23111,505.5
2541,B1851,115.51611,39.39444,84.1
2542,B1852,115.71972,39.04972,12.0
2543,B1853,115.14278,39.29083,179.0
2544,B1854,115.12667,39.08028,211.0
2545,B1855,114.98278,38.70667,56.4
2546,B1856,115.04194,38.78944,60.0
2547,B1857,114.60306,39.36194,924.0
2548,B1859,115.77667,39.05306,10.0
2549,B1860,115.76694,38.93583,5.1
2550,B1863,115.65,39.48333,72.8
2551,B1864,115.69917,39.32944,36.6
2552,B1865,115.3756,39.6719,388.0
2553,B1866,115.59333,39.40083,49.4
2554,B1867,115.72778,39.3875,42.4
2555,B1868,115.72056,39.37667,41.5
2556,B1869,115.72083,39.51806,86.6
2557,B1870,115.4075,39.8033,377.0
2558,B1871,115.06944,39.73389,699.3
2559,B1872,115.17,39.98889,1063.0
2560,B1873,115.14528,39.90528,1082.9
2561,B1874,115.28667,39.78694,536.0
2562,B1875,115.26167,39.82833,748.0
2563,B1876,115.12361,39.94472,1314.0
2564,B1877,115.21139,39.88583,1419.0
2565,B1878,115.36444,39.89556,925.8
2566,B1879,115.39083,39.96528,991.6
2567,B1880,115.49306,40.0625,1639.2
2568,B1881,115.85528,39.53056,43.0
2569,B1882,116.11472,39.55194,27.0
2570,B1883,115.8025,39.45278,48.0
2571,B1884,115.95917,39.39167,32.0
2572,B1885,116.05944,39.43167,25.0
2573,B1886,116.0,39.57194,33.0
2574,B1887,115.77806,39.44778,60.0
2575,B1888,116.1833,39.5289,28.0
2576,B1889,115.83611,39.40278,48.0
2577,B1890,116.0406,39.3869,24.0
2578,B1891,115.97083,39.47806,36.0
2579,B1892,116.05472,39.38056,20.0
2580,B1893,116.17333,39.53083,19.0
2581,B1894,115.37528,39.67222,375.0
2582,B1895,115.525,39.81806,1075.4
2583,B1896,115.29139,39.65111,381.3
2584,B1897,115.7281,39.3872,48.0
2585,B1898,115.47972,39.29,116.0
2586,B1899,115.54028,39.46,180.0
2587,B1900,115.34528,39.17056,72.0
2588,B1901,115.38556,39.39167,200.0
2589,B1902,115.25222,39.14306,155.6
2590,B1903,114.71194,39.37194,868.0
2591,B1904,114.68361,39.30694,836.0
2592,B1905,115.10639,38.89667,69.0
2593,B1906,115.04806,38.84861,65.0
2594,B1907,115.19861,38.91444,70.0
2595,B1908,115.15139,38.7825,46.0
2596,B1909,114.92667,38.98361,252.0
2597,B1910,114.88278,39.0,245.0
2598,B1911,115.46417,39.11611,52.8
2599,B1912,115.4275,39.09194,41.0
2600,B1913,113.82528,38.84611,1738.1
2601,B1914,114.14417,38.71361,316.5
2602,B1915,114.12639,38.89611,320.0
2603,B1916,114.47167,38.93083,403.0
2604,B1917,114.75139,39.04639,338.0
2605,B1918,114.38556,38.745,211.2
2606,B1918,114.3856,38.745,211.2
2607,B1919,114.88639,38.86528,174.0
2608,B1920,114.50889,39.05417,703.0
2609,B1921,115.01694,39.03389,228.0
2610,B1922,114.0356,36.9361,645.0
2611,B1923,115.18556,38.95722,152.0
2612,B1924,115.16139,39.05111,227.0
2613,B1925,114.555,38.92944,362.0
2614,B1926,114.53694,38.79972,242.0
2615,B1927,114.61889,38.91444,249.0
2616,B1928,114.44333,38.72583,229.0
2617,B1929,115.44417,40.18833,770.8
2618,B1930,115.40028,40.25944,751.9
2619,B1931,115.42167,40.1475,851.5
2620,B1932,115.36444,40.08861,1174.0
2621,B1933,115.33444,40.17972,879.5
2622,B1934,115.36861,40.13806,962.6
2623,B1935,115.20639,40.14444,1145.0
2624,B1936,115.2225,40.09111,1279.9
2625,B1937,115.26556,40.24861,921.3
2626,B1938,113.84222,38.70111,1163.2
2627,B1939,114.45972,37.10722,77.8
2628,B1940,113.95222,36.50333,598.0
2629,B1941,114.21056,36.74389,214.0
2630,B1942,114.09194,36.81806,416.0
2631,B1943,114.0225,36.74528,421.0
2632,B1944,113.92056,36.57278,540.0
2633,B1945,113.8975,36.87472,670.0
2634,B1946,113.85944,37.01028,940.0
2635,B1947,113.80472,36.97722,1180.0
2636,B1948,113.78667,36.79306,641.0
2637,B1949,115.90917,39.05056,10.0
2638,B1950,114.045,36.52222,457.0
2639,B1973,115.83194,38.44278,22.0
2640,B1981,117.66139,40.55083,469.0
2641,B1982,117.75944,40.56222,465.0
2642,B1983,118.0053,40.6042,320.0
2643,B1984,117.48028,40.58833,1018.0
2644,B1985,118.23139,41.24778,555.0
2645,B1986,117.09889,41.5775,788.0
2646,B1987,117.20444,41.21944,606.0
2647,B1988,116.15889,41.76,1340.0
2648,B1989,117.00444,41.84611,980.0
2649,B1990,117.46917,41.83639,875.0
2650,B1991,117.98056,42.12056,1013.0
2651,B1992,114.92333,39.09639,498.0
2652,B2000,114.53,38.1886,78.4
2653,B2001,115.78611,37.70306,19.5
2654,B2002,115.69306,37.69694,18.0
2655,B2003,115.59111,37.67611,26.5
2656,B2004,115.51,37.74306,25.1
2657,B2005,115.68389,37.79889,22.5
2658,B2006,115.67556,37.63417,20.2
2659,B2007,115.71639,37.82972,20.5
2660,B2008,115.63111,37.73083,20.7
2661,B2009,115.68083,37.7475,25.2
2662,B2010,115.67139,37.74917,21.6
2663,B2011,115.67472,37.7225,22.8
2664,B2012,115.71417,37.7375,24.5
2665,B2013,115.56972,37.62778,12.4
2666,B2014,116.28306,37.66833,16.5
2667,B2015,116.275,37.565,21.0
2668,B2019,115.64028,41.79056,1406.0
2669,B2021,115.84694,37.19472,25.0
2670,B2022,115.83194,37.31306,27.5
2671,B2023,116.12111,37.38306,23.0
2672,B2024,115.86889,37.15389,27.5
2673,B2025,116.14167,37.50944,18.9
2674,B2026,115.95611,37.45,24.3
2675,B2027,116.18194,37.42806,22.3
2676,B2028,116.02611,37.39389,25.3
2677,B2029,115.865,37.2531,26.2
2678,B2030,115.77611,37.17167,27.0
2679,B2031,115.89083,37.44917,23.2
2680,B2032,116.08667,37.43222,26.0
2681,B2033,115.98333,37.35,27.4
2682,B2034,115.89778,37.25889,25.0
2683,B2036,117.40056,42.39222,1900.0
2684,B2037,117.35778,42.30361,1696.0
2685,B2038,117.37056,42.21167,1377.0
2686,B2039,117.5125,42.37917,1365.0
2687,B2040,117.73111,42.30194,1086.0
2688,B2041,115.74889,37.53417,23.6
2689,B2042,115.77806,37.57806,22.7
2690,B2043,115.85667,37.44528,20.0
2691,B2044,115.72389,37.4,27.8
2692,B2045,115.79806,37.44806,28.5
2693,B2046,115.72083,37.59528,26.0
2694,B2047,115.78306,37.39389,28.4
2695,B2048,115.72889,37.34806,29.1
2696,B2049,115.88694,37.55194,26.9
2697,B2050,115.72556,37.305,29.0
2698,B2051,115.64444,37.43444,28.8
2699,B2052,115.79972,37.56111,35.0
2700,B2053,117.98639,42.34778,941.0
2701,B2054,116.9875,42.03167,1032.0
2702,B2057,114.92528,41.04778,1533.0
2703,B2058,116.5925,40.99944,585.0
2704,B2059,116.44778,41.03361,785.0
2705,B2060,116.51694,41.06889,700.0
2706,B2061,115.55111,37.38889,26.0
2707,B2062,115.23389,37.62389,26.8
2708,B2063,115.635,37.59694,22.4
2709,B2064,115.335,37.59194,24.9
2710,B2065,115.48,37.45389,25.1
2711,B2066,115.42111,37.43111,25.7
2712,B2067,115.44889,37.535,23.3
2713,B2068,115.48806,37.59,23.3
2714,B2069,115.33333,37.66667,25.4
2715,B2070,115.41917,37.68611,23.3
2716,B2071,115.56667,37.55,22.1
2717,B2072,116.47111,41.13028,785.0
2718,B2073,116.415,41.17,893.0
2719,B2074,116.31222,41.07444,1195.0
2720,B2075,116.36833,41.25417,1040.0
2721,B2076,116.39722,40.99583,939.0
2722,B2077,116.42722,40.90917,789.0
2723,B2078,116.35139,40.99417,988.0
2724,B2079,116.80389,40.96861,594.0
2725,B2080,116.72167,41.14917,686.0
2726,B2081,116.26194,37.67111,16.0
2727,B2082,116.0089,37.6069,20.2
2728,B2083,116.19611,37.57833,20.0
2729,B2084,116.0369,37.72,20.1
2730,B2085,116.37806,37.6975,18.5
2731,B2086,115.97361,37.5575,20.3
2732,B2087,116.08139,37.58222,21.8
2733,B2088,116.25944,37.4975,22.0
2734,B2089,116.28556,37.60444,19.0
2735,B2090,116.10083,37.65389,15.9
2736,B2091,116.20611,37.74889,20.5
2737,B2092,116.35556,37.78,16.5
